timestamp,id,creation_date,dispenser,bottle,time,temperature_c,fill_level_grams,recipe,vibration_index,color_red,color_blue,color_green,is_cracked,drop_oscillation
2025-06-04T11:47:38.064749,,,red,,1749030457,30.46797146737633,,,,,,,,
2025-06-04T11:47:38.075331,,,blue,49029391,1749030457,,748.60263498342,29,202.7002139188379,,,,,
2025-06-04T11:47:38.075331,,,blue,,1749030457,30.17287089106553,,,,,,,,
2025-06-04T11:47:38.084669,,,green,49029389,1749030457,,631.623577366457,29,61.245959589754165,,,,,
2025-06-04T11:47:38.096673,,,green,,1749030457,30.78755933689657,,,,,,,,
2025-06-04T11:47:39.912581,,,,49029389,1749030459,,,,,,,,,
2025-06-04T11:47:39.987163,,,,49029389,,,,,,,,,,"['0.0000000000', '0.5559611680', '0.9889751712', '1.4660724809', '1.9364282885', '1.4521918707', '1.7261911743', '1.2974236692', '0.9390366887', '0.7259972602', '0.3835336655', '0.2616637200', '0.1751183615', '0.1006040149', '0.0735735999', '0.0901489291', '0.0961754603', '0.2101392565', '0.2273608858', '0.3734451840', '0.3279500018', '0.5555728670', '0.6450376936', '0.7645903052', '0.6011133035', '0.9518034073', '1.2520392959', '1.3761237125', '1.7179608835', '1.9294829525', '2.0053627792', '2.1263617257', '3.4714793062', '3.1173757524', '2.7203988596', '3.7341130029', '2.4888720157', '2.6480906807', '2.0423947500', '1.0290651216', '1.0607351554', '0.6681403928', '0.3186926390', '0.3597891245', '0.3390297868', '0.7244111662', '1.1486937527', '1.6366906149', '1.5897778858', '1.8034664273', '2.2099295531', '2.0789189662', '2.0944124864', '2.2542535858', '1.5401684104', '1.9783650964', '1.4237726511', '1.3190772295', '1.5553543594', '1.2767024192', '0.9300968055', '0.6233601670', '0.3680935265', '0.1653977295', '-0.0532340439', '-0.3161305566', '-0.6232497495', '-1.0327156226', '-1.1858023064', '-2.0362954870', '-2.2673970814', '-2.2576400407', '-2.5011897506', '-2.3692364632', '-2.8022718838', '-2.0065468405', '-2.2453303469', '-1.6924531314', '-0.9042780177', '-0.4881801807', '-0.3242986908', '-0.3798062859', '-0.5419353083', '-0.8349009868', '-1.4296562456', '-1.5522353281', '-2.6214860974', '-2.7399506190', '-3.6787708909', '-3.1206259429', '-3.4937734467', '-2.7814935581', '-3.5591279246', '-3.2229315992', '-2.0971368901', '-2.7327673807', '-2.1032903509', '-2.2179241205', '-1.9536433993', '-1.4684764518', '-2.0125522039', '-1.7606487328', '-1.0862213155', '-1.3144338320', '-0.9865832774', '-0.6880859786', '-0.5628106707', '-0.4174360974', '-0.1543379803', '0.0245003672', '0.1360543461', '0.1788658911', '0.1019245849', '-0.0413502563', '-0.3253550630', '-0.5562464368', '-1.1326343705', '-1.4114363887', '-1.4770447573', '-2.0946850520', '-1.5653134804', '-1.0172634409', '-0.6490426763', '0.0159695840', '0.5697450814', '1.3955840330', '1.8234652089', '1.6744023266', '2.1896379499', '1.4594892146', '2.2848050026', '1.5158113502', '1.4967012058', '1.4276522055', '1.1080096931', '0.8535876344', '0.8658504249', '0.8562090829', '0.6932305119', '0.5296322505', '0.4700663389', '0.5890100673', '0.5632613116', '0.4918457572', '0.4655518599', '0.5092284599', '0.4163511549', '0.5882224263', '0.4536340205', '0.6446907375', '0.8099988932', '1.1058965182', '1.3115605122', '1.7966513851', '2.1912408320', '3.0886525666', '2.6395964604', '3.2542635693', '4.8216966003', '2.6976252950', '2.8721483169', '1.9169762333', '1.6951173804', '0.9104826501', '0.5874671618', '0.3479650241', '0.3206373816', '0.3911751105', '0.5875528522', '0.7058081979', '1.1213402058', '1.0672360619', '1.6665199583', '1.5386628668', '1.6120639661', '1.3976638426', '2.1215622945', '1.5409467392', '2.1078934096', '1.7762174112', '1.8770271569', '1.7020933665', '1.4984877506', '1.2319173436', '1.2692004373', '1.3745108453', '0.8639149389', '0.6762769745', '0.4536082070', '0.1006950667', '-0.2517504081', '-0.6583580936', '-1.2686629963', '-1.5303252076', '-2.3809706023', '-2.5122694628', '-2.2040735421', '-2.0768042445', '-1.9356250711', '-1.6687199195', '-1.5060516846', '-1.0139002448', '-0.5129706931', '-0.4311063650', '-0.4148171463', '-0.5445545038', '-0.8412667800', '-1.2031324133', '-1.5041537288', '-2.2007418005', '-1.9073969755', '-3.5432967500', '-1.6284909426', '-3.7669362787', '-2.5647086536', '-2.9658477691', '-2.8273625447', '-2.8130004095', '-3.0931873526', '-3.1198845162', '-3.5419334942', '-3.1813355236', '-2.6993186476', '-2.2441650200', '-2.4369617499', '-2.5222919045', '-1.8566105461', '-1.9259982742', '-1.4241685867', '-0.8270218885', '-0.7392587968', '-0.4937827695', '-0.1568133366', '0.0806132742', '0.2367056365', '0.2632489712', '0.1371759112', '-0.1145237207', '-0.6124446587', '-0.9803729101', '-1.5417224856', '-0.9639267075', '-1.1242913392', '-1.6462637421', '-1.3448926233', '-0.4188750168', '-0.0754226588', '0.4167304534', '0.8851852278', '1.2511255414', '1.8367116948', '2.1962235375', '2.0224511698', '2.2480952451', '1.5759980974', '1.4330869930', '1.9955752878', '2.0774860815', '1.5677728465', '1.2125669208', '1.9922041035', '1.4109559141', '1.7392548760', '1.4906842741', '1.3636406100', '1.7018589202', '1.1436574313', '1.0625896456', '1.3480565750', '0.9002046661', '0.9637092966', '0.7299433548', '0.4924189607', '0.7798274553', '0.9376434818', '1.3197137301', '1.8766875344', '2.4890872019', '2.5393050683', '1.9274400191', '3.0618410739', '2.5617257481', '3.6187171332', '3.1501141736', '2.1452293371', '1.7599973399', '1.0000721835', '0.5238801776', '0.4306522239', '0.1890153775', '0.2199129692', '0.2035618762', '0.2571456044', '0.3550785637', '0.5333951419', '0.6748333901', '0.9382605147', '1.0311029875', '0.9930109031', '0.9353750232', '0.9133179741', '1.0948827143', '1.1152529109', '1.0760120127', '0.9854241122', '0.9477504929', '1.1332830790', '0.8763747356', '1.1169557400', '0.8241283753', '1.2250755962', '0.7846522845', '0.4785180714', '0.1313870786', '-0.3015799839', '-0.8805247984', '-1.9927266275', '-2.0393101001', '-2.4640629931', '-2.3508961604', '-3.2341149872', '-2.4261667764', '-2.0311050777', '-1.2123168287', '-0.8636497773', '-0.7511445006', '-0.5477044743', '-0.3973917753', '-0.4476152233', '-0.8624493202', '-0.7722274439', '-1.3259103162', '-1.1868746062', '-1.5642877934', '-1.7026709494', '-2.5427224711', '-2.2508966603', '-2.5577268510', '-3.0875508569', '-2.7118145283', '-2.5168598633', '-3.3249752340', '-2.0210719616', '-2.6653121942', '-3.2332165255', '-3.3104146977', '-3.3315633328', '-3.4552562679', '-2.7214062851', '-3.0072874556', '-2.8081369846', '-1.7682474026', '-1.7011615923', '-1.3673462512', '-0.8921061658', '-0.2402879439', '0.0054674106', '0.2702040703', '0.3610665926', '0.2653134699', '-0.0520605646', '-0.5686709381', '-0.9888580430', '-1.2417018873', '-1.4592557435', '-1.5002033778', '-1.5453903695', '-0.8545471022', '-0.8521611814', '-0.4193560056', '0.1499211408', '0.5710775562', '0.9687328124', '1.1330825418', '1.3559360464', '1.8408295434', '1.5373157299', '1.9109281334', '1.9259660245', '2.5105815026', '2.5247528168', '3.2116561798', '2.5721963682', '2.1944481638', '2.4680364402', '3.0058221438', '2.2427417415', '2.1327886236', '2.5629186700', '2.0631687314', '2.2342220099', '1.4270908707', '1.4067787074', '1.1362338036', '0.8289973007', '0.5561565599', '0.6663238174', '0.7020615085', '1.2396905444', '1.4668045431', '1.6475667123', '2.8468985832', '2.8207579455', '2.9428310307', '2.4628108545', '2.9190201516', '2.7052929926', '1.9375845697', '2.0365950161', '1.0371653253', '0.8786213249', '0.5099811087', '0.2808160857', '0.2014439914', '0.0538404436', '-0.0250123390', '-0.0795294971', '-0.1386091669', '-0.1493281282', '-0.1556105931', '-0.1903577912', '-0.1489499341', '-0.2227282979', '-0.2013623734', '-0.1173323719', '-0.1253513140', '-0.0331374472', '0.0677464129', '0.1541754350', '0.3232604771', '0.6048588718', '0.6019838335', '0.7030030315', '0.8076965708', '0.8193051037', '0.7411543500', '0.2639740933', '-0.1783918881', '-0.7857377157', '-1.3810107974', '-1.8639326331', '-2.0394292677', '-2.3684537274', '-2.2433759486', '-2.1545925282', '-1.7848617712', '-1.3865220711', '-1.3872981298', '-0.8005116379', '-0.6202108287', '-0.3895350115', '-0.4520834025', '-0.5652390460', '-0.5347332349', '-0.8857806954', '-0.7112708026', '-1.1585287089', '-1.5191723033', '-1.0133553232', '-1.1832684548', '-1.8598300079', '-1.6151382231', '-1.5504352594', '-1.8513992530', '-1.8040150414', '-2.4808720025', '-2.4416881281', '-2.7279127222', '-2.6739326880', '-3.3704292737', '-2.7587884178', '-2.6916732607', '-2.8384563733', '-2.8122698401', '-3.1175963605', '-2.1261370241', '-1.1601768027', '-1.2780672565', '-0.4759349203', '-0.0050140127', '0.2969685825', '0.4774590033', '0.2182257146', '-0.0047823174', '-0.3360706611', '-0.9102618928', '-1.3103825630', '-1.4597091926', '-1.7179191862', '-1.2671121496', '-1.2717376084', '-1.1045274121', '-0.8114477943', '-0.4798359526', '-0.1134598963', '0.1822648494', '0.4021494779', '0.5909420094', '0.7425615957', '1.1695525179']"
2025-06-04T11:47:40.140369,,,,49029389,,,,,,,,,0,
2025-06-04T11:47:41.904250,,,red,49029395,1749030461,,0,29,-13.530976042454128,,,,,
2025-06-04T11:47:41.976472,,,red,,1749030461,31.765488021227064,,,,,,,,
2025-06-04T11:47:41.996495,,,blue,49029393,1749030461,,734.9137464154113,29,209.69993285631367,,,,,
2025-06-04T11:47:42.000303,,,blue,,1749030461,31.733250501739576,,,,,,,,
2025-06-04T11:47:42.002300,,,green,49029391,1749030461,,626.5396456720014,29,66.50062364548718,,,,,
2025-06-04T11:47:42.012024,,,green,,1749030461,31.46569307191542,,,,,,,,
2025-06-04T11:47:43.960396,,,,49029391,1749030463,,,,,,,,,
